URBAN_CODE,CURVES_D,ROUTE_NUMBER,STD_EXP_FACTOR,VERT_ALIGN,DONUT_EXP_FACTOR,NHS,IS_DONUT,PEAK_CAPACITY,SAMPLING_TECH,SAMPLE_ID,PERC_SIGHT,IS_METRIC,AT_GRADE_SIGNS,YEAR_RECORD,HORZ_ALIGN,TURN_LANES_L,GRADES_F,GRADES_B,PERC_COMBINATION,ROUTE_SIGNING,SHOULDER_TYPE,SHOULDER_WIDTH_L,SURV_A,CURVES_A,BEGIN_LRS,SPECIAL_SYSTEMS
15,0.0,0,1.378,0,0.0,1,0,1641,0,B07217M29360,0,0,0,2004,0,4,0.0,0.0,1,0,1,0,0,0.19,29.36,0
139,0.0,0,3.931,0,0.0,0,0,3396,0,C00520000000,0,0,0,2004,0,4,0.0,0.0,1,0,6,0,0,0.631,29.612,0
12,0.0,25,11.506,0,0.0,0,0,1887,0,2.0025E+11,0,0,0,2004,0,0,0.0,0.0,1,3,6,0,0,0.0,6.534,0
25,0.0,0,20.037,0,0.0,0,0,1665,0,14500204970,0,0,0,2004,0,0,0.0,0.0,0,0,5,0,0,5.37,4.828,0
0,0.0,0,4.183,0,0.0,0,0,800,0,03057Y110100,0,0,1,2004,0,4,0.0,0.0,0,0,1,0,0,0.0,0.0,0
61,0.0,[],6.303,0,0.0,0,0,1665,0,4.2784E+11,100,0,0,2004,0,4,0.0,0.0,1,0,5,0,0,0.0,2.416,0
0,0.0,1108,7.833,0,0.0,0,0,1399,0,11940,0,0,0,2004,0,2,0.0,0.04,1,3,1,0,0,0.14,0.0,0
0,0.0,00000I80,1.0,0,0.0,1,0,3323,0,I  80 215570,0,0,0,2004,0,0,0.0,0.175,51,1,2,4,0,0.25,215.57,1
15,0.0,0,42.043,0,0.0,0,0,963,0,AA1759002080,0,0,2,2004,0,3,0.0,0.0,1,5,6,0,0,0.664,2.95,0
5,0.0,0,13.503,1,7.86,0,0,985,0,4.4412E+11,20,0,0,2004,1,4,0.0,0.0,1,0,6,0,0,0.0,7.129,0
0,0.0,0,12.574,0,0.0,0,0,1688,0,1.4032E+11,0,0,0,2004,0,4,0.0,0.0,3,7,3,0,0,0.0,2.945,0
0,0.0,000A3,1.014,4,0.0,1,0,2118,0,1.3E+11,60,0,0,2004,4,0,0.0,0.0,2,1,2,0,0,0.0,55.728,1
0,0.0,45,6.484,1,0.0,0,0,2631,0,26,100,0,0,2004,1,0,0.0,0.0,6,3,6,0,0,0.08,3.94,0
177,0.0,72/58,1.227,0,0.0,0,0,1589,0,50725800035,0,0,0,2004,0,4,0.0,0.0,7,7,3,0,0,0.13,0.563,0
227,0.0,150,6.211,0,0.0,0,0,904,0,578302,0,0,0,2004,0,3,0.0,0.0,1,2,6,0,0,0.0,0.0,0
196,0.0,202,4.163,0,0.0,1,0,1698,0,10758310036,0,0,0,2004,0,4,0.0,0.0,0,2,6,0,0,0.01,71.79,0
111,0.0,0🙏,14.495,0,0.0,0,0,1625,0,VDJBUJ000180,0,0,0,2004,0,4,0.0,0.0,1,5,3,0,0,0.0,0.0,0
15,0.0,0,1.378,0,0.0,0,0,669,0,"['AA6024M00000😏' 'AA6024M00000👉' 'AA6024M00000📍' 'AA6024M00000🥹'
 'AA6024M00000🔥']",0,0,2,2004,0,4,0.0,0.0,1,5,6,0,0,0.455,0.0,0
405,0.0,0,8.087,0,0.0,0,0,1698,0,5048360,0,0,0,2004,0,4,0.0,0.45,1,3,3,0,0,1.48,0.0,0
196,0.0,0,3.08,0,0.0,0,0,1569,0,10749807499,0,0,0,2004,0,4,0.0,0.0,1,0,5,0,0,0.0,0.917,0
274,0.0,0,6.727,0,0.0,0,0,1576,0,4.1046E+11,0,0,0,2004,0,4,0.0,0.284,0,0,6,0,0,0.284,0.0,0
0,0.0,0,11.688,0,23.945,0,0,341,0,06029Z325100,0,0,1,2004,0,4,0.0,0.0,2,0,6,0,0,0.0,0.0,0
0,0.0,0000012A,2.218,4,0.0,0,0,1357,0,1.1004E+11,17,0,0,2004,1,0,0.0,0.816,2,3,2,0,0,2.25,33.787,0
0,0.0,IR000070,2.144,1,0.0,1,0,3520,0,70025860,0,0,0,2004,1,0,0.0,0.0,28,1,4,4,0,1.0,25.86,1
203,0.0,['0🤯' '0😊' '0🥰'],12.331,0,0.0,0,0,1385,0,U03033002150,0,0,0,2004,0,4,0.0,0.0,1,0,1,0,0,0.13,0.241,0
148,0.0,0,2.183,0,0.0,0,0,3003,0,FHWASAMP0076,0,0,0,2004,0,0,0.0,0.0,4,0,1,0,0,0.118,3.021,0
60,0.0,CITYSTRT,4.389,0,0.0,0,0,3025,0,2372,100,0,0,2004,0,0,0.0,0.0,1,9,6,0,0,0.52,8.55,0
9,0.0,0,30.67,0,0.0,0,0,854,0,H61864000000,0,0,0,2004,0,4,0.0,0.0,0,0,2,0,0,0.0,0.0,0
0,0.0,12,2.957,0,0.0,0,0,1603,0,1.12021E+11,70,0,0,2004,0,4,0.0,0.59,5,2,2,0,0,1.13,14.499,0
0,0.0,4,2.272,3,0.0,1,0,3244,0,5.00435E+11,20,0,0,2004,3,0,0.0,0.18,5,3,2,0,0,0.9,36.47,0
246,0.0,111,2.056,0,0.0,0,0,1681,0,"['1.40041E+11👍' '1.40041E+11😳' '1.40041E+11😜' '1.40041E+11🤔'
 '1.40041E+11✨' '1.40041E+11✨' '1.40041E+11💀' '1.40041E+11🙏']",0,0,0,2004,0,4,0.0,0.592,1,3,2,0,0,0.592,1.773,0
0,0.0,0000029N,1.0,1,0.0,1,0,2869,0,29242020,0,0,0,2004,1,0,0.0,0.53,23,1,2,4,0,4.438,242.02,1
0,0.0,[],7.706,0,0.0,0,0,347,0,8.06754E+11,0,0,1,2004,0,4,0.0,0.0,0,0,1,0,0,0.0,0.402,0
60,0.0,44,1.035,0,0.0,1,0,4171,0,1334,100,0,0,2004,0,0,0.0,0.0,8,1,2,4,0,0.57,1.9,1
0,0.0,I 090,1.002,1,0.0,1,0,3361,0,2.5009E+11,0,0,0,2004,1,0,0.0,0.152,12,1,2,4,0,0.476,32.547,1
196,0.0,0,3.08,0,0.0,0,0,1463,0,10782907830,0,0,0,2004,0,4,0.0,0.0,1,0,1,0,0,0.0,0.193,0
0,0.0,127,2.822,0,0.0,0,0,2676,0,___421  6296,0,0,0,2004,0,3,0.0,0.042,1,2,6,0,0,0.069,8.943,0
46,0.0,0,10.007,0,0.0,0,0,3128,0,511168,0,0,0,2004,0,0,0.0,0.0,4,0,1,0,0,0.05,0.731,0
313,0.0,0,5.509,0,0.0,0,0,1594,0,36100000260,0,0,0,2004,0,3,0.0,0.0,1,5,5,0,0,0.0,4.046,0
0,0.0,0,8.555,1,0.0,0,0,1649,0,S00381000380,100,0,0,2004,1,0,0.0,0.0,1,0,2,0,0,0.24,0.612,0
282,0.0,_BU0287P,3.784,0,0.0,0,0,3292,0,"['1310011530❌' '1310011530🤣' '1310011530💯' '1310011530😍' '1310011530😂'
 '1310011530😳' '1310011530👏' '1310011530❤️']",0,0,0,2004,0,2,0.0,0.0,1,3,2,0,0,0.22,11.65,0
45,0.0,3,1.897,0,0.0,1,0,3683,0,931,100,0,0,2004,0,1,0.0,0.0,1,3,6,0,0,0.58,3.54,0
0,0.0,27,2.873,0,0.0,0,0,1610,0,3.38952E+11,0,0,0,2004,0,0,0.0,0.04,1,3,2,0,0,0.04,5.906,0
234,0.0,0,3.331,0,0.0,0,0,480,0,10099F210090,0,0,1,2004,0,4,0.0,0.0,1,0,1,0,0,0.0,4.812,0
90,0.0,_US0290_,2.001,0,0.0,1,0,8260,0,11313023939,0,0,0,2004,0,0,0.0,0.304,2,2,6,0,1,0.895,115.194,0
0,0.0,60,2.71,1,0.0,1,0,3687,0,[],0,0,0,2004,1,1,0.0,0.0,7,2,2,4,0,3.115,100.037,1
79,0.0,SR000687,1.0,0,0.0,0,0,2448,0,687007030,0,0,0,2004,0,2,0.0,0.0,1,3,6,0,0,0.0,0.0,0
167,0.0,TR000224,2.667,0,0.0,0,0,1192,0,224000000,0,0,0,2004,0,1,0.0,0.0,3,6,6,0,0,0.0,0.0,0
99,0.0,20,4.525,0,0.0,1,0,808,0,1010210,0,0,0,2004,0,4,0.0,0.32,1,2,6,0,0,0.59,14.99,0
0,0.0,['40💀' '40😤' '40👍' '40🥰'],1.968,0,0.0,1,0,3872,0,1801I0401672,0,0,0,2004,0,0,0.0,0.35,14,1,2,4,0,0.93,16.72,1
0,0.0,0,10.993,0,7.802,0,1,480,0,1.92002E+11,0,0,6,2004,0,4,0.0,0.952,1,0,1,0,0,1.17,0.0,0
26,0.0,0000138A,14.854,0,0.0,0,0,1732,0,1.19632E+11,0,0,0,2004,1,4,0.0,0.2,0,3,2,0,0,0.2,5.562,0
0,0.0,_IH0010_,3.213,1,0.0,1,0,3644,0,302007589,0,0,0,2004,1,0,0.0,5.007,25,1,2,6,0,5.48,160.994,1
0,0.0,202,2.984,0,0.0,1,0,1665,0,3.10736E+11,0,0,0,2004,0,4,0.0,0.0,2,2,2,0,0,0.1,13.14,0
259,0.0,232,2.203,0,0.0,0,0,481,0,094H288,0,0,1,2004,0,4,0.0,0.0,0,6,1,0,0,0.0,0.0,0
56,0.0,0,11.785,0,0.0,0,0,1081,0,3014227,0,0,0,2004,0,4,0.0,0.0,0,0,6,0,0,0.12,1.658,0
188,0.0,8434,2.225,0,0.0,0,0,1440,0,6730071100,0,0,0,2004,0,4,0.0,0.0,0,7,6,0,0,0.0,0.0,0
339,0.0,70,3.916,2,0.0,1,0,5261,0,2.0181E+11,0,0,0,2004,2,4,0.0,0.0,1,2,2,2,1,0.0,151.083,1
263,0.0,0,2.112,0,0.0,2,0,1579,0,7E+11,0,0,0,2004,0,0,0.0,0.0,2,9,4,0,0,0.0,0.0,0
0,0.0,441,4.698,1,0.0,0,0,2614,0,8900119900,100,0,0,2004,1,0,0.0,0.0,5,2,3,0,0,5.67,23.59,0
491,0.0,PR 102,1.63,0,0.0,0,0,1268,0,102031700,0,0,0,2004,0,4,0.0,0.0,1,3,6,0,0,0.0,0.0,0
0,0.0,25,6.038,2,0.0,0,0,2477,0,1.32091E+11,90,0,0,2004,2,0,0.0,0.057,8,3,2,0,0,5.968,0.0,0
191,0.0,80,1.0,0,0.0,1,0,4291,0,"['80016100👏' '80016100👍' '80016100😬' '80016100😩' '80016100🥹' '80016100📍'
 '80016100✔️' '80016100👉']",0,0,0,2004,0,0,0.0,0.684,5,1,2,4,0,0.684,16.1,1
0,0.0,0000NONE,2.862,0,0.0,0,0,1056,0,4.46005E+11,0,0,0,2004,0,4,0.0,0.072,3,9,6,0,0,0.12,4.23,0
86,0.0,0,3.103,0,0.0,0,0,1551,0,3.30136E+11,0,0,0,2004,0,1,0.0,0.0,1,0,2,0,0,0.15,0.0,0
45,0.0,40,1.262,0,0.0,1,0,3724,0,2549,100,0,0,2004,0,0,0.0,0.0,16,1,2,4,0,0.62,31.83,1
65,0.0,0,7.624,0,0.0,0,0,1467,0,4.2388E+11,0,0,0,2004,0,4,0.0,0.0,2,0,6,0,0,0.0,2.824,0
0,0.0,0,10.483,0,0.0,0,0,1649,0,30013300,0,0,0,2004,0,4,0.0,0.0,3,7,3,0,0,0.0,0.0,0
0,0.0,120,3.141,2,0.0,1,0,2721,0,1.01091E+11,90,0,0,2004,2,0,0.0,2.751,1,3,2,0,0,4.424,6.995,0
0,0.0,60,10.584,0,0.0,0,0,1564,0,"['1.78042E+11😅' '1.78042E+11⭐' '1.78042E+11❤️' '1.78042E+11🤔'
 '1.78042E+11😜']",60,0,0,2004,0,3,0.0,0.0,3,3,2,0,0,0.0,11.756,0
82,0.0,16,4.301,0,0.0,0,0,1920,0,11406,0,0,0,2004,0,3,0.0,0.0,4,3,6,0,0,0.16,6.88,0
142,0.0,94,1.544,0,0.0,1,0,5855,0,1.81104E+11,0,0,0,2004,0,0,0.0,0.0,10,1,4,11,0,1.047,12.123,1
4,0.0,ACXWY,2.357,0,0.0,1,0,6116,0,0446 030960,0,0,0,2004,0,0,0.0,0.0,3,9,2,4,0,0.69,30.96,0
0,0.0,0000003A,7.003,2,0.0,0,0,2453,0,40040000000,0,0,0,2004,1,0,0.0,0.0,2,3,1,0,0,0.0,0.0,0
0,0.0,0,11.881,0,0.0,0,0,341,0,27400206520,0,0,1,2004,0,4,0.0,0.0,0,0,5,0,0,0.12,10.847,0
7,0.0,0,3.432,0,0.0,0,0,1849,0,1.00018E+11,0,0,0,2004,0,0,0.0,0.049,1,0,1,0,0,0.049,0.0,0
0,0.0,0,31.903,1,1.0,0,1,1323,0,2.00015E+11,20,0,1,2004,3,4,0.0,0.0,4,5,6,0,0,0.0,0.0,0
283,0.0,0,2.838,0,0.0,0,0,1665,0,3.10592E+11,0,0,0,2004,0,4,0.0,0.0,2,0,2,0,0,0.04,0.563,0
285,0.0,0,3.89,0,0.0,0,0,475,0,6.01801E+11,0,0,1,2004,0,4,0.0,0.0,1,0,2,0,0,0.0,0.274,0
0,0.0,029E,8.448,1,0.0,1,0,3579,0,029E1280400,100,0,0,2004,1,0,0.0,0.1,3,3,4,6,0,1.39,140.36,0
278,0.0,0,5.523,0,0.0,0,0,735,0,1.2096E+11,0,0,1,2004,0,4,0.0,0.0,2,6,6,0,0,0.56,0.0,0
325,0.0,33,3.778,0,0.0,1,0,3535,0,[],0,0,0,2004,0,2,0.0,0.0,4,2,6,0,0,2.71,100.66,0
398,0.0,0,1.666,0,0.0,0,0,2965,0,9.20001E+11,0,0,0,2004,0,3,0.0,0.0,2,0,6,0,0,0.0,0.935,0
214,0.18,PR 165,1.861,0,0.0,0,0,2060,0,165015969,0,0,0,2004,0,3,0.0,0.129,1,3,2,0,0,0.068,15.969,0
77,0.0,0,3.464,0,0.0,0,0,341,0,7.10017E+11,0,0,2,2004,0,4,0.0,0.0,1,5,4,0,0,0.0,0.0,0
0,0.0,_SH0302_,6.956,0,0.0,0,0,1829,0,46306010000,0,0,0,2004,0,2,0.0,0.3,3,3,2,0,0,0.444,37.678,0
0,0.0,57,4.205,1,0.0,1,0,3475,0,20030,0,0,0,2004,1,0,0.0,0.0,33,1,2,4,0,0.43,0.5,1
0,0.0,12,2.272,1,0.0,1,0,2324,0,5.01221E+11,90,0,0,2004,1,0,0.0,1.81,10,2,2,0,0,7.66,114.71,0
2,0.0,0,2.444,1,0.0,0,0,669,0,07037L163130,0,0,1,2004,1,4,0.0,0.0,0,0,5,0,0,0.25,5.71,0
0,0.0,35,1.066,1,0.0,1,0,1822,0,500,100,0,0,2004,1,0,0.0,0.0,27,1,2,4,0,4.06,0.0,1
0,0.0,0,8.431,0,1.0,0,1,531,0,2004402,0,0,0,2004,0,3,0.0,0.0,2,0,6,0,0,0.43,0.0,0
0,0.176,137,31.755,3,0.0,0,0,1716,0,1.07058E+11,21,0,0,2004,1,0,0.515,0.624,5,3,5,0,0,2.168,53.651,0
0,0.052,0,19.138,0,0.0,0,0,1600,0,6.0021E+11,0,0,0,2004,0,0,0.0,0.208,0,0,2,0,0,0.21,0.0,0
31,0.0,2845,5.638,0,0.0,0,0,1569,0,490 02,0,0,0,2004,0,4,0.0,0.0,1,3,3,0,0,0.0,4.709,0
49,0.0,['US000422🤯' 'US000422😳' 'US000422😏'],5.322,0,0.0,0,0,3706,0,422013350,0,0,0,2004,0,1,0.0,0.0,1,2,6,0,0,1.32,13.35,0
266,0.0,49,1.0,1,0.0,1,0,3780,0,4550000524,0,0,0,2004,1,0,0.0,0.0,13,1,2,4,0,4.17,39.92,1
0,0.0,3,2.033,2,0.0,0,0,1694,0,3059566,100,0,0,2004,3,0,0.0,4.29,9,3,3,0,0,8.071,59.566,0
0,0.0,10,1.0,1,0.0,1,0,3168,0,R00007022302,100,0,0,2004,1,0,0.0,0.0,15,1,2,4,0,2.951,286.48,1
0,0.0,0,14.542,0,0.0,0,0,344,0,SCOUNC000000,0,0,1,2004,0,4,0.0,0.0,1,0,1,0,0,0.0,0.0,0
0,0.0,0,53.637,1,0.0,0,0,2684,0,41700200000,80,0,0,2004,1,0,0.0,0.0,1,0,5,0,0,0.07,0.0,0
0,0.0,8740,2.861,0,0.0,0,0,1426,0,4390033700,0,0,0,2004,0,4,0.0,0.0,1,7,6,0,0,0.0,0.0,0
0,0.0,5,1.0,1,0.0,1,0,3813,0,000I00504593,0,0,0,2004,3,0,0.0,0.28,12,1,2,8,0,2.404,45.93,1
0,0.0,50,3.123,0,0.0,1,0,4166,0,3.10001E+11,0,0,0,2004,0,0,0.0,0.66,1,2,2,6,0,0.752,135.361,0
0,0.0,23,14.353,0,0.0,0,0,2467,0,5.39E+11,41,0,0,2004,0,0,0.0,0.0,1,3,5,0,0,0.0,31.415,0
0,0.0,36,2.447,1,0.0,1,0,2319,0,[],90,0,0,2004,1,4,0.0,0.4,7,3,4,0,0,1.469,19.196,0
46,0.0,29,1.421,0,0.0,1,0,8000,0,1846,0,0,0,2004,0,0,0.0,0.005,11,1,2,6,0,0.189,6.026,1
0,0.0,0,9.845,1,0.0,0,0,0,0,7450028580,5,0,0,2004,1,0,0.0,0.0,3,5,1,0,0,7.09,0.0,0
198,0.0,0,4.96,0,0.0,0,0,2571,0,125000000,0,0,0,2004,0,3,0.0,0.0,2,5,6,0,0,0.64,0.0,0
105,0.0,['3105😭' '3105👀' '3105✨' '3105🥰' '3105😭' '3105🎉'],1.208,0,0.0,0,0,343,0,3105000392,0,0,1,2004,0,4,0.0,0.0,1,3,5,0,0,0.0,0.631,0
127,0.0,0,10.217,0,0.0,0,0,477,0,2.01026E+11,0,0,1,2004,0,4,0.0,0.2,1,0,1,0,0,0.663,0.0,0
26,0.0,5,8.164,0,0.0,0,0,1698,0,1.25251E+11,0,0,0,2004,0,0,0.0,0.0,1,3,2,0,0,0.179,35.649,0
141,0.0,0,8.378,0,0.0,0,0,1698,0,2.39E+11,67,0,0,2004,0,4,0.0,0.0,1,0,2,0,0,0.0,6.624,0
401,0.0,238,13.304,0,0.0,0,0,1431,0,A00238000170,0,0,0,2004,0,4,0.12,0.0,8,3,6,0,0,0.12,0.274,0
0,0.0,5,1.0,1,0.0,1,0,5883,0,000I00527771,0,0,0,2004,1,0,0.0,0.0,8,1,2,4,0,0.61,277.71,1
0,0.0,90,1.471,1,0.0,1,0,3281,0,01124A0090AV,0,0,0,2004,1,0,0.0,2.0,11,1,2,3,0,3.56,142.73,1
27,0.0,0,74.32,0,0.0,0,0,1507,0,3.43903E+11,0,0,0,2004,0,2,0.0,0.0,0,0,6,0,0,0.0,5.375,0
0,0.0,I 078,1.005,1,0.0,1,0,3242,0,60078006641,0,0,0,2004,1,0,0.0,0.524,14,1,2,9,0,0.524,6.631,1
65,0.0,0,8.242,1,0.0,0,0,343,0,['2.25E+11💀' '2.25E+11👏'],100,0,1,2004,1,4,0.0,0.0,1,0,4,0,0,0.0,0.0,0
24,0.0,0,13.364,0,0.0,0,0,1514,0,014-2004-041,0,0,0,2004,0,4,0.0,0.0,0,0,6,0,0,0.0,0.0,0
0,0.0,206,21.892,1,0.0,0,0,1174,0,206006203,50,0,0,2004,1,0,0.0,0.0,13,3,2,0,0,1.697,6.203,0
0,0.0,I 078,1.002,1,0.0,1,0,3446,0,3.90078E+11,0,0,0,2004,1,0,0.0,0.115,11,1,2,9,0,0.115,1.386,1
98,0.0,40,1.932,1,0.0,1,0,5855,0,4701I0400020,0,0,0,2004,1,0,0.0,0.2,14,1,2,10,0,0.29,0.2,1
255,0.0,8865,9.608,0,0.0,0,0,1585,0,LAUDFLOB1125,0,0,0,2004,0,4,0.0,0.0,1,7,3,0,0,0.0,0.0,0
0,0.0,83,8.858,1,0.0,0,0,722,0,R88008929105,19,0,0,2004,1,0,0.0,0.0,2,3,2,0,0,3.673,69.8,0
113,0.0,168,5.285,0,0.0,0,0,341,0,37169E0186AB,0,0,1,2004,0,4,0.0,0.0,3,7,6,0,0,0.0,0.885,0
0,0.0,450,2.297,1,0.0,0,0,2288,0,450013350,0,0,0,2004,1,0,0.0,0.0,1,3,5,0,0,0.39,21.485,0
279,0.0,823,1.668,0,0.0,0,0,3129,0,33910100059A,0,0,0,2004,0,0,0.0,0.0,2,3,2,0,0,0.02,0.95,0
241,0.0,SR   24,3.481,0,0.0,0,0,2411,0,2.609E+11,0,0,0,2004,0,3,0.0,0.0,1,3,6,0,0,0.183,15.626,0
74,0.0,0,18.333,0,0.0,0,0,3003,0,511813,0,0,0,2004,0,0,0.0,0.0,4,0,1,0,0,0.199,0.13,0
0,0.0,29,9.599,0,0.0,0,0,1173,0,S-0029001114,0,0,0,2004,0,3,0.0,0.0,2,3,5,0,0,0.0,0.257,0
0,0.0,80,1.402,1,0.0,1,0,3505,0,56080 190450,0,0,0,2004,1,0,0.0,1.4,33,1,4,6,0,12.8,177.69,1
0,0.0,IS00077,6.244,0,0.0,1,0,4098,0,77 17260,0,0,0,2004,0,0,0.0,0.48,5,1,2,3,0,0.54,41.57,1
0,0.0,['0👍' '0❤️' '0😇'],89.731,1,0.0,0,0,1835,0,6.6035E+11,80,0,0,2004,1,0,0.0,0.0,1,0,2,0,0,0.49,0.0,0
487,0.0,18,1.109,0,0.0,0,0,2995,0,A00018002190,0,0,0,2004,0,0,0.0,0.11,25,3,6,0,0,0.1,2.1,0
55,0.0,0,16.628,0,0.0,0,0,1657,0,9031  0300,0,0,0,2004,0,4,0.0,0.0,0,7,6,0,0,0.0,0.0,0
502,0.0,0,1.626,0,0.0,0,0,477,0,77900200000,53,0,1,2004,0,4,0.0,0.0,1,5,5,0,0,1.95,0.0,0
0,0.0,257,5.593,1,0.0,0,0,2455,0,"['A00257016550❤️' 'A00257016550✨' 'A00257016550✔️' 'A00257016550👈'
 'A00257016550💀']",100,0,0,2004,1,0,0.0,2.6,7,3,2,0,0,2.6,16.46,0
111,0.0,['0🥰' '0😬' '0😊' '0💩' '0😏' '0💩'],7.361,0,0.0,1,0,2178,0,1.3251E+11,0,0,0,2004,0,3,0.0,0.0,3,7,6,0,0,0.21,34.071,0
0,0.0,0,9.845,1,0.0,0,0,678,0,2455103960,0,0,0,2004,1,0,0.0,0.0,7,5,4,0,0,3.98,0.0,0
0,0.042,11,4.672,2,0.0,0,0,1410,0,11020260,0,0,0,2004,3,0,0.0,0.135,1,3,2,0,0,0.36,101.6,0
0,0.0,I 078,1.005,1,0.0,1,0,3242,0,60078005639,0,0,0,2004,1,0,0.0,0.501,14,1,2,9,0,0.501,5.632,1
153,0.0,0,7.901,0,0.0,0,0,239,0,041A9428-000,0,0,0,2004,0,3,0.0,0.0,0,0,1,0,0,0.0,0.0,0
270,0.0,520,4.112,0,0.0,0,0,1610,0,2001708,0,0,0,2004,0,4,0.0,0.0,2,3,2,0,0,0.09,12.633,0
52,0.0,['61🙏' '61😇' '61🥰' '61👍' '61🙏'],1.523,0,0.0,1,0,3442,0,['61005690😍' '61005690👉' '61005690😬' '61005690😊' '61005690😎' '61005690😤'],0,0,0,2004,0,0,0.006,0.0,0,3,1,0,0,0.21,5.69,0
485,0.0,['0🫂' '0🙏' '0🤔' '0❤️' '0🤣'],1.654,0,0.0,0,0,1625,0,7.801E+11,0,0,0,2004,0,0,0.0,0.0,1,3,2,0,0,0.0,2.42,0
0,0.0,54,2.098,1,0.0,1,0,1322,0,2.3502E+11,90,0,0,2004,1,0,0.0,0.0,20,2,2,0,0,0.0,81.715,0
0,0.0,I    75,7.726,1,0.0,1,0,3848,0,81500000300,0,0,0,2004,1,0,0.0,0.0,11,1,4,3,0,1.432,2.307,1
0,0.0,190,14.876,2,0.0,0,0,774,0,61071900339,0,0,0,2004,4,0,0.0,0.0,2,3,5,0,0,0.0,54.341,0
0,0.0,151N,9.449,1,0.0,0,0,2171,0,151N0178100,0,0,0,2004,1,0,0.0,0.0,3,2,4,0,0,0.26,17.83,0
0,0.0,0,8.684,0,0.0,0,0,1585,0,20120060627,0,0,0,2004,0,0,0.0,0.0,1,0,3,0,0,0.31,10.091,0
283,0.0,['4😭' '4✔️' '4✨' '4⭐'],1.344,0,0.0,1,0,1665,0,20003000000,0,0,0,2004,0,0,0.0,0.33,2,2,2,0,0,0.41,91.641,0
140,0.0,0,1.922,0,0.0,0,0,2386,0,B06887000000,0,0,0,2004,0,3,0.0,0.0,1,0,6,0,0,0.56,15.691,0
162,0.0,0,1.866,1,0.0,1,0,1917,0,4.462E+11,0,0,0,2004,1,3,0.0,0.0,3,0,6,0,0,0.189,3.604,0
250,0.0,0,1.511,0,0.0,0,0,674,0,C00113M09500,0,0,2,2004,0,3,0.0,0.0,1,0,2,0,0,2.02,15.289,0
43,0.0,190,1.396,0,0.0,0,0,3363,0,048T080,0,0,0,2004,0,0,0.0,0.0,1,3,2,0,0,0.0,7.033,0
0,0.0,79,1.041,1,0.0,1,0,2700,0,1.7079E+11,0,0,0,2004,1,0,0.0,0.24,11,1,2,6,0,0.84,110.29,1
477,0.0,0,1.0,0,0.0,0,0,664,0,12082072969A,0,0,1,2004,0,3,0.0,0.0,1,6,4,0,0,1.0,0.0,0
0,0.0,0,39.414,1,0.0,0,0,2739,0,2269😊,100,0,0,2004,1,0,0.0,0.12,2,0,5,0,0,0.14,0.0,0
88,0.0,67,2.476,0,0.0,1,0,2562,0,600000109,0,0,0,2004,0,3,0.0,0.0,2,3,6,0,0,0.35,4.6,0
0,0.0,64,1.288,1,0.0,1,0,2811,0,6.50002E+11,0,0,0,2004,1,0,0.0,3.959,27,1,2,4,0,4.79,7.09,1
0,0.0,0,7.178,0,0.0,0,0,722,0,LB256O024000,0,0,0,2004,0,4,0.0,0.0,3,0,6,0,0,0.0,0.0,0
388,0.0,355,3.184,2,0.0,0,0,1570,0,2.0355E+11,0,0,0,2004,1,4,0.0,0.13,1,3,6,0,0,0.19,16.93,0
0,0.0,93,3.379,1,0.0,1,0,1341,0,93446670,70,0,0,2004,1,0,0.0,1.144,18,2,2,0,0,2.016,446.762,0
1,0.0,940,81.399,0,0.0,0,0,320,0,3068990😅,0,0,2,2004,0,4,0.0,0.0,2,5,2,0,0,0.84,0.917,0
122,0.0,0,1.592,0,0.0,0,0,344,0,B00308016000,0,0,2,2004,0,4,0.0,0.0,1,0,6,0,0,1.005,25.75,0
0,0.0,71,46.459,1,0.0,1,0,1503,0,19141,70,0,0,2004,1,0,0.0,0.23,10,2,3,0,0,0.923,11.068,0
169,0.0,0,5.915,0,0.0,0,0,1698,0,581050,0,0,0,2004,0,4,0.0,0.0,1,0,6,0,0,0.0,0.0,0
2,0.0,0,38.654,0,0.0,0,0,2949,0,07037Q055105,0,0,1,2004,0,3,0.0,0.7,1,0,6,0,0,0.7,2.414,0
0,0.0,0,24.987,1,0.0,0,0,1761,0,1451,100,0,0,2004,1,0,0.0,0.0,5,0,5,0,0,0.6,0.0,0
0,0.0,SR000002,5.795,1,0.0,1,0,3867,0,2026000,100,0,0,2004,1,0,0.0,0.0,12,3,4,5,0,1.01,25.95,0
255,0.0,8865,2.538,0,0.0,0,0,3250,0,LAUDFLOA1125,0,0,0,2004,0,2,0.0,0.0,1,7,6,0,0,0.0,0.0,0
0,0.0,89,1.213,0,0.0,0,0,1698,0,P00011055036,0,0,0,2004,0,4,0.0,0.0,1,2,2,0,0,0.14,55.366,0
93,0.0,0,6.929,0,0.0,0,0,1543,0,900500,0,0,0,2004,0,4,0.0,0.0,0,0,5,0,0,0.0,0.0,0
2,0.0,405,1.833,1,0.0,1,0,11151,0,70374050130,0,0,0,2004,1,0,0.0,2.24,1,1,2,6,0,3.597,12.552,1
0,0.0,20,2.973,1,0.0,1,0,2051,0,14020 391980,0,0,0,2004,2,0,0.0,0.0,7,2,1,0,0,0.3,391.5,0
0,0.0,626,8.858,1,0.0,0,0,1782,0,R00002358101,80,0,1,2004,1,0,0.0,0.0,2,5,5,0,0,2.0,11.18,0
